Order ID,Order Date,Customer ID,Segment,Region,Category,Product Name,Quantity,Discount,Sales,Profit,Ship Mode,Profit Margin %,Order Month,Order Year
ORD-02329,2024-01-16,CUST-0261,Consumer,East,Clothing,Formal Shirt,1,0.1,1819.82,131.64,Express,7.23,2024-01,2024
ORD-01251,2025-02-21,CUST-0479,Home Office,East,Office Supplies,Ballpoint Pen Box,2,0.1,144.58,44.78,Standard,30.97,2025-02,2025
ORD-03051,2025-08-11,CUST-0593,Corporate,East,Clothing,Woolen Sweater,2,0.0,3798.78,1092.28,Standard,28.75,2025-08,2025
ORD-02288,2025-08-14,CUST-1105,Consumer,East,Office Supplies,Printer Ink Cartridge,2,0.0,741.9,185.01,Standard,24.94,2025-08,2025
ORD-03035,2024-06-10,CUST-1268,Consumer,South,Office Supplies,Ballpoint Pen Box,2,0.2,128.51,35.95,Standard,27.97,2024-06,2024
ORD-01876,2024-12-13,CUST-0084,Consumer,South,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Standard,33.98,2024-12,2024
ORD-02716,2025-09-19,CUST-1134,Consumer,West,Office Supplies,Ballpoint Pen Box,2,0.05,152.61,49.55,Standard,32.47,2025-09,2025
ORD-02748,2025-11-08,CUST-0082,Corporate,West,Clothing,Formal Shirt,1,0.0,2022.02,206.93,Express,10.23,2025-11,2025
ORD-03043,2024-12-25,CUST-0246,Consumer,West,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2024-12,2024
ORD-02205,2024-03-30,CUST-0945,Consumer,East,Clothing,Woolen Sweater,2,0.0,3798.78,1092.28,Standard,28.75,2024-03,2024
ORD-03041,2024-04-13,CUST-1030,Home Office,West,Office Supplies,A4 Paper Ream,1,0.0,414.45,35.7,Standard,8.61,2024-04,2024
ORD-01886,2024-07-20,CUST-0742,Corporate,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2024-07,2024
ORD-02338,2025-07-08,CUST-0191,Home Office,West,Furniture,Bed Side Table,3,0.05,14967.03,4140.67,Express,27.67,2025-07,2025
ORD-01745,2024-03-05,CUST-0530,Corporate,South,Clothing,Hoodie,1,0.1,1402.02,249.34,Same Day,17.78,2024-03,2024
ORD-02984,2025-08-23,CUST-1296,Consumer,South,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2025-08,2025
ORD-01568,2024-06-23,CUST-0952,Consumer,East,Clothing,Cotton T-Shirt,2,0.0,2429.56,221.66,Standard,9.12,2024-06,2024
ORD-01966,2025-01-29,CUST-1215,Home Office,North,Electronics,USB-C Charger,2,0.0,5204.62,1039.48,Express,19.97,2025-01,2025
ORD-02677,2024-06-11,CUST-1276,Corporate,South,Clothing,Denim Jeans,1,0.0,527.49,125.89,Express,23.87,2024-06,2024
ORD-01790,2025-10-14,CUST-0274,Consumer,South,Electronics,Smartwatch,1,0.0,1651.05,436.58,Express,26.44,2025-10,2025
ORD-01245,2025-03-04,CUST-1010,Consumer,East,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Express,10.54,2025-03,2025
ORD-02132,2024-11-10,CUST-1275,Corporate,South,Office Supplies,Whiteboard Marker Set,1,0.2,129.84,29.9,Standard,23.03,2024-11,2024
ORD-02323,2025-07-22,CUST-0571,Corporate,North,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Same Day,33.98,2025-07,2025
ORD-01051,2024-06-12,CUST-0396,Home Office,North,Electronics,Bluetooth Speaker,1,0.1,5281.52,906.33,Standard,17.16,2024-06,2024
ORD-01743,2025-02-19,CUST-0879,Consumer,South,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Standard,25.06,2025-02,2025
ORD-02357,2025-09-05,CUST-0440,Corporate,East,Electronics,USB-C Charger,2,0.0,5204.62,1039.48,Standard,19.97,2025-09,2025
ORD-01377,2025-10-16,CUST-0021,Consumer,East,Clothing,Formal Shirt,1,0.15,1718.72,98.55,Standard,5.73,2025-10,2025
ORD-02853,2024-04-03,CUST-1246,Consumer,West,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Express,29.03,2024-04,2024
ORD-02867,2024-03-09,CUST-0272,Consumer,West,Electronics,USB-C Charger,2,0.0,5204.62,1039.48,Express,19.97,2024-03,2024
ORD-01027,2024-04-26,CUST-1287,Consumer,West,Clothing,Woolen Sweater,1,0.15,1614.48,391.57,Standard,24.25,2024-04,2024
ORD-01497,2024-01-03,CUST-0914,Home Office,West,Office Supplies,Desk Organizer,2,0.0,361.48,46.17,Same Day,12.77,2024-01,2024
ORD-02703,2024-11-09,CUST-0731,Consumer,East,Office Supplies,Stapler,2,0.0,504.92,108.7,Standard,21.53,2024-11,2024
ORD-02582,2025-04-11,CUST-1297,Corporate,East,Clothing,Hoodie,3,0.2,3738.72,552.74,Standard,14.78,2025-04,2025
ORD-01035,2024-07-05,CUST-0560,Corporate,West,Furniture,Bed Side Table,1,0.15,4463.85,1101.02,Standard,24.67,2024-07,2024
ORD-02978,2025-09-27,CUST-0088,Consumer,South,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2025-09,2025
ORD-01365,2024-10-13,CUST-0471,Consumer,East,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Standard,29.03,2024-10,2024
ORD-01552,2025-06-20,CUST-0078,Home Office,South,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Express,29.02,2025-06,2025
ORD-02388,2025-06-22,CUST-0464,Corporate,North,Clothing,Formal Shirt,3,0.0,6066.06,620.78,Standard,10.23,2025-06,2025
ORD-01169,2024-08-09,CUST-1188,Consumer,South,Clothing,Formal Shirt,1,0.1,1819.82,131.64,Express,7.23,2024-08,2024
ORD-02705,2025-09-08,CUST-0319,Consumer,North,Clothing,Running Shoes,2,0.0,2126.22,509.33,Standard,23.95,2025-09,2025
ORD-01698,2024-05-16,CUST-0556,Consumer,East,Clothing,Denim Jeans,1,0.2,421.99,75.39,Standard,17.87,2024-05,2024
ORD-02418,2024-07-08,CUST-1265,Consumer,East,Office Supplies,Stapler,1,0.0,252.46,54.35,Standard,21.53,2024-07,2024
ORD-02650,2024-12-04,CUST-0554,Consumer,West,Office Supplies,Ballpoint Pen Box,1,0.1,72.29,22.39,Standard,30.97,2024-12,2024
ORD-01619,2024-12-17,CUST-0295,Consumer,East,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Standard,20.16,2024-12,2024
ORD-01399,2025-07-31,CUST-1307,Home Office,South,Office Supplies,Whiteboard Marker Set,1,0.2,129.84,29.9,Express,23.03,2025-07,2025
ORD-01585,2024-09-09,CUST-0776,Consumer,South,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Express,29.03,2024-09,2024
ORD-01579,2025-11-12,CUST-0757,Corporate,North,Office Supplies,Printer Ink Cartridge,2,0.05,704.8,165.19,Standard,23.44,2025-11,2025
ORD-01658,2025-05-26,CUST-0353,Corporate,East,Office Supplies,A4 Paper Ream,1,0.15,352.28,14.49,Standard,4.11,2025-05,2025
ORD-02497,2025-02-26,CUST-0766,Corporate,South,Clothing,Rain Jacket,1,0.0,1265.61,108.63,Standard,8.58,2025-02,2025
ORD-01569,2025-12-04,CUST-0996,Consumer,North,Electronics,USB-C Charger,1,0.05,2472.19,456.67,Standard,18.47,2025-12,2025
ORD-02296,2025-12-22,CUST-0028,Corporate,South,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Standard,20.16,2025-12,2025
ORD-02354,2025-01-28,CUST-0581,Consumer,South,Office Supplies,Ballpoint Pen Box,1,0.1,72.29,22.39,Standard,30.97,2025-01,2025
ORD-01061,2025-02-12,CUST-1394,Consumer,South,Furniture,Bean Bag,1,0.2,6026.43,306.88,Standard,5.09,2025-02,2025
ORD-01791,2025-12-19,CUST-0744,Corporate,North,Clothing,Rain Jacket,2,0.0,2531.22,217.27,Standard,8.58,2025-12,2025
ORD-01986,2024-06-13,CUST-0771,Corporate,East,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Express,33.98,2024-06,2024
ORD-02829,2024-11-24,CUST-0129,Corporate,North,Furniture,Bean Bag,2,0.05,14312.78,1372.93,Same Day,9.59,2024-11,2024
ORD-02271,2024-10-06,CUST-0446,Corporate,North,Clothing,Hoodie,1,0.0,1557.8,323.78,Same Day,20.78,2024-10,2024
ORD-02233,2025-10-23,CUST-1285,Corporate,East,Clothing,Running Shoes,1,0.0,1063.11,254.67,Standard,23.96,2025-10,2025
ORD-01630,2024-11-25,CUST-0159,Consumer,North,Clothing,Formal Shirt,2,0.2,3235.23,136.97,Express,4.23,2024-11,2024
ORD-02819,2025-08-16,CUST-0744,Corporate,South,Electronics,Webcam HD,1,0.0,4621.72,955.68,Express,20.68,2025-08,2025
ORD-02257,2024-12-02,CUST-1020,Corporate,South,Office Supplies,Stapler,2,0.0,504.92,108.7,Standard,21.53,2024-12,2024
ORD-01556,2024-12-22,CUST-0541,Consumer,West,Furniture,Recliner Sofa,2,0.0,13675.4,1309.31,Standard,9.57,2024-12,2024
ORD-01480,2024-12-01,CUST-1078,Consumer,North,Electronics,Webcam HD,1,0.0,4621.72,955.68,Same Day,20.68,2024-12,2024
ORD-02555,2025-10-24,CUST-0069,Consumer,South,Office Supplies,Sticky Notes Pack,1,0.0,245.23,39.58,Express,16.14,2025-10,2025
ORD-02410,2025-08-26,CUST-0210,Consumer,North,Electronics,USB-C Charger,1,0.05,2472.19,456.67,Standard,18.47,2025-08,2025
ORD-02059,2025-05-09,CUST-0865,Consumer,East,Electronics,Webcam HD,1,0.15,3928.46,635.55,Standard,16.18,2025-05,2025
ORD-01566,2024-08-21,CUST-0910,Consumer,North,Furniture,Wall Shelf,1,0.1,8025.35,1347.57,Express,16.79,2024-08,2024
ORD-02607,2024-02-16,CUST-0447,Consumer,North,Furniture,Bookshelf,1,0.05,1236.52,315.8,Express,25.54,2024-02,2024
ORD-03061,2024-07-15,CUST-0592,Consumer,North,Office Supplies,Desk Organizer,2,0.0,361.48,46.17,Express,12.77,2024-07,2024
ORD-01780,2025-04-26,CUST-0445,Corporate,West,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Same Day,24.94,2025-04,2025
ORD-01235,2024-02-24,CUST-0646,Consumer,North,Clothing,Woolen Sweater,1,0.05,1804.42,491.77,Standard,27.25,2024-02,2024
ORD-02216,2025-02-01,CUST-0744,Corporate,North,Clothing,Cotton T-Shirt,2,0.1,2186.6,133.9,Standard,6.12,2025-02,2025
ORD-01327,2025-07-26,CUST-0816,Consumer,North,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Express,25.06,2025-07,2025
ORD-02255,2024-07-15,CUST-0494,Corporate,South,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Standard,25.06,2024-07,2024
ORD-02481,2024-10-22,CUST-0963,Consumer,North,Furniture,Bed Side Table,2,0.05,9978.02,2760.44,Express,27.67,2024-10,2024
ORD-02285,2024-03-16,CUST-0396,Corporate,North,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2024-03,2024
ORD-01386,2024-03-21,CUST-0146,Consumer,North,Office Supplies,Stapler,1,0.2,201.97,31.36,Standard,15.53,2024-03,2024
ORD-02871,2024-04-30,CUST-0772,Corporate,West,Furniture,Study Table,1,0.05,6219.84,638.98,Standard,10.27,2024-04,2024
ORD-01469,2024-10-19,CUST-0782,Consumer,North,Furniture,Bed Side Table,2,0.1,9452.86,2473.36,Standard,26.17,2024-10,2024
ORD-01115,2025-06-22,CUST-1141,Home Office,South,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Standard,25.06,2025-06,2025
ORD-02231,2025-11-11,CUST-0455,Consumer,West,Clothing,Formal Shirt,2,0.0,4044.04,413.86,Standard,10.23,2025-11,2025
ORD-01660,2025-07-06,CUST-1159,Consumer,West,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Express,29.17,2025-07,2025
ORD-01283,2024-08-03,CUST-1268,Home Office,East,Clothing,Hoodie,1,0.0,1557.8,323.78,Express,20.78,2024-08,2024
ORD-01278,2025-10-23,CUST-0225,Corporate,East,Furniture,Study Table,1,0.2,5237.76,302.39,Standard,5.77,2025-10,2025
ORD-02810,2024-02-02,CUST-0716,Consumer,South,Office Supplies,Sticky Notes Pack,2,0.15,416.89,48.53,Standard,11.64,2024-02,2024
ORD-02761,2025-05-13,CUST-1032,Corporate,North,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Same Day,29.03,2025-05,2025
ORD-03013,2025-10-10,CUST-0124,Home Office,West,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Standard,33.98,2025-10,2025
ORD-02760,2024-04-06,CUST-0795,Consumer,East,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Express,29.03,2024-04,2024
ORD-01049,2024-04-03,CUST-1189,Consumer,North,Electronics,Smartwatch,1,0.0,1651.05,436.58,Same Day,26.44,2024-04,2024
ORD-01718,2024-02-22,CUST-0194,Consumer,West,Office Supplies,Ballpoint Pen Box,2,0.15,136.54,40.24,Standard,29.47,2024-02,2024
ORD-01623,2025-10-14,CUST-1295,Home Office,North,Furniture,Bean Bag,1,0.0,7533.04,835.59,Standard,11.09,2025-10,2025
ORD-02348,2025-05-06,CUST-0889,Corporate,West,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Express,29.03,2025-05,2025
ORD-01941,2024-10-16,CUST-0586,Consumer,West,Furniture,Study Table,1,0.0,6547.2,770.82,Standard,11.77,2024-10,2024
ORD-01948,2024-01-20,CUST-0693,Corporate,North,Clothing,Sports Cap,1,0.1,1366.99,108.42,Standard,7.93,2024-01,2024
ORD-01505,2024-05-07,CUST-0607,Consumer,West,Furniture,Bookshelf,2,0.0,2603.2,703.89,Express,27.04,2024-05,2024
ORD-02224,2024-04-11,CUST-0955,Consumer,West,Electronics,Webcam HD,1,0.15,3928.46,635.55,Express,16.18,2024-04,2024
ORD-02499,2024-12-15,CUST-1108,Consumer,North,Furniture,Wall Shelf,3,0.0,26751.18,5294.42,Standard,19.79,2024-12,2024
ORD-01739,2025-09-15,CUST-1012,Consumer,South,Electronics,Laptop Stand,1,0.05,1735.74,408.85,Standard,23.55,2025-09,2025
ORD-02358,2025-11-21,CUST-0281,Consumer,West,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Express,10.54,2025-11,2025
ORD-02768,2025-09-17,CUST-0718,Corporate,North,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2025-09,2025
ORD-02926,2024-01-14,CUST-1211,Consumer,South,Office Supplies,Stapler,1,0.0,252.46,54.35,Standard,21.53,2024-01,2024
ORD-02411,2024-11-17,CUST-1392,Corporate,West,Furniture,Bean Bag,1,0.0,7533.04,835.59,Standard,11.09,2024-11,2024
ORD-02823,2025-12-08,CUST-0662,Corporate,North,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2025-12,2025
ORD-02029,2024-12-07,CUST-0487,Home Office,North,Electronics,USB-C Charger,1,0.1,2342.08,397.5,Express,16.97,2024-12,2024
ORD-02152,2024-03-08,CUST-0694,Consumer,South,Electronics,USB-C Charger,1,0.1,2342.08,397.5,Standard,16.97,2024-03,2024
ORD-01149,2025-09-10,CUST-0514,Corporate,North,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Same Day,29.03,2025-09,2025
ORD-02696,2024-09-19,CUST-0055,Home Office,East,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Standard,25.06,2024-09,2024
ORD-02902,2024-12-05,CUST-1235,Corporate,East,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Same Day,25.06,2024-12,2024
ORD-02990,2025-06-19,CUST-0610,Home Office,East,Office Supplies,Sticky Notes Pack,3,0.0,735.69,118.75,Same Day,16.14,2025-06,2025
ORD-02425,2024-03-15,CUST-0060,Home Office,South,Office Supplies,A4 Paper Ream,1,0.1,373.0,20.94,Standard,5.61,2024-03,2024
ORD-02616,2024-01-13,CUST-0128,Corporate,South,Furniture,Recliner Sofa,3,0.0,20513.1,1963.96,Standard,9.57,2024-01,2024
ORD-01076,2024-12-18,CUST-1257,Consumer,North,Furniture,Office Chair,1,0.0,12690.96,3867.06,Express,30.47,2024-12,2024
ORD-01617,2025-02-10,CUST-1323,Consumer,West,Furniture,Bed Side Table,1,0.1,4726.43,1236.68,Standard,26.17,2025-02,2025
ORD-01333,2024-07-18,CUST-0846,Corporate,North,Clothing,Denim Jeans,3,0.0,1582.47,377.68,Standard,23.87,2024-07,2024
ORD-02945,2025-02-17,CUST-0121,Corporate,West,Office Supplies,Ballpoint Pen Box,1,0.1,72.29,22.39,Standard,30.97,2025-02,2025
ORD-02689,2025-12-18,CUST-1030,Consumer,West,Office Supplies,Stapler,1,0.05,239.84,51.22,Express,21.36,2025-12,2025
ORD-02372,2025-03-19,CUST-0667,Corporate,East,Electronics,Smartwatch,1,0.15,1403.39,307.94,Express,21.94,2025-03,2025
ORD-02663,2024-11-12,CUST-0052,Corporate,North,Electronics,Smartwatch,1,0.05,1568.5,391.22,Standard,24.94,2024-11,2024
ORD-03011,2024-01-05,CUST-1090,Corporate,East,Clothing,Woolen Sweater,1,0.1,1709.45,440.24,Standard,25.75,2024-01,2024
ORD-02215,2025-07-04,CUST-0082,Corporate,West,Furniture,Study Table,2,0.0,13094.4,1541.65,Same Day,11.77,2025-07,2025
ORD-02458,2025-02-25,CUST-1274,Consumer,East,Electronics,Power Bank 10000mAh,1,0.15,1379.68,297.8,Standard,21.58,2025-02,2025
ORD-02856,2025-03-13,CUST-0243,Consumer,East,Clothing,Hoodie,1,0.0,1557.8,323.78,Same Day,20.78,2025-03,2025
ORD-01780,2025-04-26,CUST-0445,Corporate,West,Electronics,Wireless Mouse,1,0.15,4062.46,245.49,Same Day,6.04,2025-04,2025
ORD-01163,2025-08-05,CUST-0656,Corporate,North,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Same Day,26.09,2025-08,2025
ORD-01007,2025-07-13,CUST-0705,Consumer,East,Office Supplies,Ballpoint Pen Box,2,0.15,136.54,40.24,Express,29.47,2025-07,2025
ORD-01492,2024-12-04,CUST-0069,Consumer,South,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Same Day,25.06,2024-12,2024
ORD-02736,2024-02-13,CUST-1273,Consumer,South,Office Supplies,Whiteboard Marker Set,1,0.15,137.96,33.84,Standard,24.53,2024-02,2024
ORD-01725,2024-04-26,CUST-0618,Corporate,North,Clothing,Rain Jacket,1,0.05,1202.33,85.17,Standard,7.08,2024-04,2024
ORD-01236,2025-12-24,CUST-1011,Consumer,North,Clothing,Cotton T-Shirt,2,0.0,2429.56,221.66,Express,9.12,2025-12,2025
ORD-01449,2025-05-01,CUST-0507,Consumer,West,Electronics,Power Bank 10000mAh,2,0.0,3246.3,846.8,Express,26.09,2025-05,2025
ORD-01845,2024-01-04,CUST-1326,Corporate,West,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Standard,33.98,2024-01,2024
ORD-01857,2025-01-21,CUST-0096,Corporate,South,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Standard,25.06,2025-01,2025
ORD-01329,2025-07-27,CUST-1200,Consumer,East,Furniture,Filing Cabinet,1,0.1,6931.02,1534.35,Express,22.14,2025-07,2025
ORD-01315,2024-09-18,CUST-1296,Corporate,North,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Same Day,29.02,2024-09,2024
ORD-01333,2024-07-18,CUST-0846,Corporate,North,Furniture,Bean Bag,1,0.0,7533.04,835.59,Standard,11.09,2024-07,2024
ORD-01128,2025-03-22,CUST-0343,Corporate,West,Clothing,Woolen Sweater,2,0.0,3798.78,1092.28,Same Day,28.75,2025-03,2025
ORD-02644,2025-12-17,CUST-1042,Consumer,West,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2025-12,2025
ORD-01937,2024-08-04,CUST-0233,Consumer,West,Clothing,Formal Shirt,1,0.1,1819.82,131.64,Standard,7.23,2024-08,2024
ORD-01442,2025-11-12,CUST-0901,Consumer,East,Furniture,Office Chair,1,0.05,12056.41,3492.86,Standard,28.97,2025-11,2025
ORD-01238,2025-04-11,CUST-0503,Consumer,West,Office Supplies,A4 Paper Ream,2,0.0,828.9,71.4,Standard,8.61,2025-04,2025
ORD-01383,2025-02-18,CUST-0502,Consumer,North,Electronics,Wireless Mouse,2,0.0,9558.72,1007.76,Standard,10.54,2025-02,2025
ORD-02853,2024-04-03,CUST-1246,Consumer,West,Clothing,Denim Jeans,2,0.0,1054.98,251.79,Express,23.87,2024-04,2024
ORD-01476,2025-10-17,CUST-0618,Corporate,East,Furniture,Wall Shelf,2,0.0,17834.12,3529.62,Express,19.79,2025-10,2025
ORD-01446,2025-06-18,CUST-0549,Corporate,South,Clothing,Formal Shirt,1,0.0,2022.02,206.93,Express,10.23,2025-06,2025
ORD-01147,2024-04-27,CUST-1301,Consumer,North,Office Supplies,File Folder Pack,1,0.0,165.23,53.49,Standard,32.37,2024-04,2024
ORD-01117,2024-05-02,CUST-0022,Consumer,South,Clothing,Denim Jeans,1,0.0,527.49,125.89,Standard,23.87,2024-05,2024
ORD-02396,2025-07-31,CUST-0352,Home Office,West,Electronics,USB-C Charger,1,0.1,2342.08,397.5,Express,16.97,2025-07,2025
ORD-02706,2024-06-12,CUST-0206,Corporate,North,Furniture,Wall Shelf,1,0.1,8025.35,1347.57,Standard,16.79,2024-06,2024
ORD-01993,2024-05-28,CUST-0859,Consumer,South,Clothing,Woolen Sweater,2,0.2,3039.02,691.48,Standard,22.75,2024-05,2024
ORD-02735,2024-01-18,CUST-0708,Consumer,North,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Standard,25.06,2024-01,2024
ORD-01653,2025-11-23,CUST-0324,Corporate,West,Office Supplies,Sticky Notes Pack,1,0.0,245.23,39.58,Standard,16.14,2025-11,2025
ORD-02684,2024-04-23,CUST-0475,Corporate,North,Clothing,Formal Shirt,1,0.0,2022.02,206.93,Standard,10.23,2024-04,2024
ORD-01877,2024-01-01,CUST-0836,Corporate,South,Electronics,Bluetooth Speaker,4,0.0,23473.44,4732.34,Standard,20.16,2024-01,2024
ORD-01762,2024-03-22,CUST-0970,Consumer,East,Electronics,Webcam HD,1,0.15,3928.46,635.55,Standard,16.18,2024-03,2024
ORD-02135,2025-01-23,CUST-1113,Consumer,West,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Standard,26.09,2025-01,2025
ORD-02844,2024-11-01,CUST-1258,Corporate,North,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Standard,20.16,2024-11,2024
ORD-02047,2024-05-27,CUST-0483,Consumer,North,Office Supplies,Printer Ink Cartridge,1,0.05,352.4,82.59,Standard,23.44,2024-05,2024
ORD-02418,2024-07-08,CUST-1265,Consumer,East,Furniture,Filing Cabinet,1,0.0,7701.13,1935.86,Standard,25.14,2024-07,2024
ORD-02558,2024-04-21,CUST-0762,Corporate,South,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Standard,28.75,2024-04,2024
ORD-02207,2024-04-05,CUST-0472,Consumer,North,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2024-04,2024
ORD-02011,2024-10-21,CUST-1027,Consumer,South,Furniture,Bookshelf,1,0.05,1236.52,315.8,Standard,25.54,2024-10,2024
ORD-02685,2024-06-25,CUST-1170,Corporate,East,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2024-06,2024
ORD-01748,2024-12-23,CUST-1333,Corporate,East,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2024-12,2024
ORD-01620,2025-12-27,CUST-1206,Corporate,West,Office Supplies,Stapler,2,0.0,504.92,108.7,Standard,21.53,2025-12,2025
ORD-01272,2025-06-24,CUST-0186,Home Office,North,Office Supplies,A4 Paper Ream,1,0.15,352.28,14.49,Same Day,4.11,2025-06,2025
ORD-02341,2024-12-14,CUST-0304,Consumer,West,Office Supplies,File Folder Pack,1,0.0,165.23,53.49,Standard,32.37,2024-12,2024
ORD-02487,2025-07-22,CUST-1366,Corporate,North,Office Supplies,Ballpoint Pen Box,4,0.0,321.28,109.14,Standard,33.97,2025-07,2025
ORD-02316,2025-06-28,CUST-1042,Consumer,East,Clothing,Denim Jeans,1,0.1,474.74,76.73,Express,16.16,2025-06,2025
ORD-01268,2025-09-22,CUST-0242,Corporate,North,Clothing,Hoodie,3,0.0,4673.4,971.33,Standard,20.78,2025-09,2025
ORD-02707,2024-12-08,CUST-0652,Consumer,North,Furniture,Bed Side Table,2,0.0,10503.18,3063.28,Express,29.17,2024-12,2024
ORD-01716,2025-08-22,CUST-1148,Consumer,North,Furniture,Office Chair,1,0.0,12690.96,3867.06,Express,30.47,2025-08,2025
ORD-01543,2025-06-03,CUST-0405,Consumer,East,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2025-06,2025
ORD-02709,2025-07-23,CUST-1248,Home Office,West,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Standard,25.06,2025-07,2025
ORD-02225,2025-06-09,CUST-0931,Consumer,South,Office Supplies,Stapler,1,0.0,252.46,54.35,Standard,21.53,2025-06,2025
ORD-02606,2025-01-15,CUST-0592,Home Office,North,Furniture,Wall Shelf,1,0.0,8917.06,1764.81,Standard,19.79,2025-01,2025
ORD-02908,2025-06-11,CUST-0633,Corporate,North,Clothing,Formal Shirt,1,0.1,1819.82,131.64,Standard,7.23,2025-06,2025
ORD-02439,2025-07-15,CUST-0239,Consumer,South,Furniture,Wall Shelf,1,0.05,8471.21,1549.5,Express,18.29,2025-07,2025
ORD-02548,2024-11-15,CUST-1338,Corporate,West,Office Supplies,Printer Ink Cartridge,2,0.1,667.71,146.48,Standard,21.94,2024-11,2024
ORD-01300,2024-03-01,CUST-1176,Consumer,South,Electronics,Smartwatch,4,0.0,6604.2,1746.3,Same Day,26.44,2024-03,2024
ORD-01344,2024-02-11,CUST-0270,Consumer,South,Furniture,Bed Side Table,2,0.0,10503.18,3063.28,Standard,29.17,2024-02,2024
ORD-02801,2025-11-04,CUST-0579,Consumer,South,Electronics,Webcam HD,1,0.0,4621.72,955.68,Same Day,20.68,2025-11,2025
ORD-02076,2025-09-08,CUST-0292,Consumer,South,Office Supplies,Whiteboard Marker Set,3,0.0,486.9,141.33,Standard,29.03,2025-09,2025
ORD-01673,2024-04-09,CUST-1208,Consumer,East,Electronics,Power Bank 10000mAh,2,0.0,3246.3,846.8,Standard,26.09,2024-04,2024
ORD-01691,2024-10-20,CUST-0781,Corporate,East,Clothing,Hoodie,1,0.0,1557.8,323.78,Standard,20.78,2024-10,2024
ORD-02701,2024-05-15,CUST-0273,Consumer,South,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Express,33.98,2024-05,2024
ORD-01423,2025-07-19,CUST-0016,Consumer,West,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2025-07,2025
ORD-01127,2025-08-01,CUST-1353,Consumer,South,Clothing,Formal Shirt,1,0.0,2022.02,206.93,Standard,10.23,2025-08,2025
ORD-01341,2024-05-11,CUST-0999,Consumer,East,Furniture,Wall Shelf,1,0.0,8917.06,1764.81,Standard,19.79,2024-05,2024
ORD-02103,2024-06-24,CUST-1160,Consumer,North,Furniture,Office Chair,2,0.0,25381.92,7734.13,Standard,30.47,2024-06,2024
ORD-01931,2025-02-15,CUST-0723,Consumer,West,Electronics,Wireless Mouse,1,0.2,3823.49,173.69,Standard,4.54,2025-02,2025
ORD-01201,2024-10-30,CUST-0598,Home Office,North,Furniture,Bed Side Table,2,0.1,9452.86,2473.36,Express,26.17,2024-10,2024
